BillingPeriodStartDate,BillingPeriodEndDate,ProductCode,ProductName,UsageType,Operation,RateId,UsageStartDate,UsageEndDate,UsageQuantity,CurrencyCode,TotalCost
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonElastiCache,Amazon ElastiCache,HeavyUsage:cache.m1.small,CreateCacheCluster:0001,412622,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,15.620000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:m1.large,RunInstances,1044683,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,41.660000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.medium,CreateDBInstance:0002,709951,2013/05/01 00:00:00,2013/05/31 23:59:59,1488.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,1044697,2013/05/01 00:00:00,2013/05/31 23:59:59,1488.0,USD,20.830000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier1,GET,575510,2013/05/01 00:00:00,2013/05/31 23:59:59,17.0,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonSNS,Amazon Simple Notification Service,Requests-Tier1,,1016922,2013/05/01 00:00:00,2013/05/31 23:59:59,3020.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonRoute53,Amazon Route 53,DNS-Queries,,1015366,2013/05/01 00:00:00,2013/05/31 23:59:59,3276093.0,USD,1.640000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:IdleAddress,,1193694,2013/05/01 00:00:00,2013/05/31 23:59:59,116.0,USD,0.580000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeIOUsage,,1196702,2013/05/01 00:00:00,2013/05/31 23:59:59,1951728104,USD,195.170000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,,913769,2013/05/01 00:00:00,2013/05/31 23:59:59,0.0004142,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:MetricMonitorUsage,MetricStorage,1194663,2013/05/01 00:00:00,2013/05/31 23:59:59,10.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW2-AWS-Out-Bytes,,913695,2013/05/01 00:00:00,2013/05/31 23:59:59,0.00866281,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS2-AWS-Out-Bytes,,913679,2013/05/01 00:00:00,2013/05/31 23:59:59,0.00031302,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonRoute53,Amazon Route 53,HostedZone,,1015364,2013/05/01 00:00:00,2013/05/31 23:59:59,7.0,USD,3.500000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonElastiCache,Amazon ElastiCache,HeavyUsage:cache.m1.large,CreateCacheCluster:0001,412627,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,61.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,,1130925,2013/05/01 00:00:00,2013/05/31 23:59:59,40947753,USD,204.740000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,1196415,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,44.640000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-In-Bytes,,913676,2013/05/01 00:00:00,2013/05/31 23:59:59,28924.56719764,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,1131037,2013/05/01 00:00:00,2013/05/31 23:59:59,18823.18333692,USD,1204.680000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0006,1197450,2013/05/01 04:00:00,2013/05/31 23:59:59,1610.0,USD,20.970000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,913761,2013/05/01 00:00:00,2013/05/31 23:59:59,0.06963593,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier2-HTTPS,,575504,2013/05/01 00:00:00,2013/05/31 23:59:59,802468.0,USD,1.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cc2.8xlarge,RunInstances:S0006,1194425,2013/05/02 20:00:00,2013/05/31 23:59:59,1124.0,USD,317.420000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cc2.8xlarge,RunInstances:S0007,1194318,2013/05/01 00:00:00,2013/05/31 20:00:00,1380.0,USD,373.770000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,1044698,2013/05/01 00:00:00,2013/05/31 23:59:59,2232.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0007,1194155,2013/05/01 00:00:00,2013/05/31 23:59:59,3402.0,USD,64.340000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:c1.medium,RunInstances,1043654,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonRDS,Amazon RDS Service,InstanceUsage:db.t1.micro,CreateDBInstance:0002,565852,2013/05/01 00:00:00,2013/05/20 19:18:11,43.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-DataTransfer-Out-Bytes,,575489,2013/05/01 00:00:00,2013/05/31 23:59:59,28.64998446,USD,5.440000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.m1.medium,CreateDBInstance:0002,709950,2013/05/01 00:00:00,2013/05/31 23:59:59,1488.0,USD,163.680000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients-EC2,Send,706181,2013/05/01 00:00:00,2013/05/31 23:59:59,17475.0,USD,0.000000
2013/05/01 00:00:00,2013/05/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-Out-Bytes,,913697,2013/05/01 00:00:00,2013/05/31 23:59:59,0.00036528,USD,0.010000
2013/05/01 00:00:00,2013/05/31 23:59:59,AmazonElastiCache,Amazon ElastiCache,NodeUsage:cache.m1.small,CreateCacheCluster:0001,412621,2013/05/01 00:00:00,2013/05/31 23:59:59,744.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier2-HTTPS,,1252677,2013/06/01 00:00:00,2013/06/30 23:59:59,915366.0,USD,1.100000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:m1.large,RunInstances,1044683,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,40.320000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,InstanceUsage:db.m1.medium,CreateDBInstance:0002,1244619,2013/06/01 00:00:00,2013/06/30 23:59:59,294.0,USD,47.040000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,,913769,2013/06/01 00:00:00,2013/06/30 23:59:59,0.00678618,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0007,1265794,2013/06/01 00:00:00,2013/06/30 23:59:59,3385.0,USD,68.220000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,913744,2013/06/01 00:00:00,2013/06/30 23:59:59,0.00022904,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:cc1.4xlarge,RunInstances,1263574,2013/06/01 00:00:00,2013/06/30 23:59:59,4.0,USD,5.200000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS2-AWS-Out-Bytes,,913679,2013/06/01 00:00:00,2013/06/30 23:59:59,0.00638841,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,913845,2013/06/01 00:00:00,2013/06/30 23:59:59,1.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cc2.8xlarge,RunInstances:S0007,1265682,2013/06/01 15:00:00,2013/06/30 23:59:59,741.0,USD,218.210000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier1,GET,1252643,2013/06/01 00:00:00,2013/06/30 23:59:59,10.0,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-In-Bytes,,913676,2013/06/01 00:00:00,2013/06/30 23:59:59,28827.67541134,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,913832,2013/06/01 00:00:00,2013/06/30 23:59:59,0.02798268,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageUsage,CreateDBInstance,1244817,2013/06/01 00:00:00,2013/06/30 23:59:59,24.9999984,USD,2.500000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:IdleAddress,,1262656,2013/06/01 00:00:00,2013/06/30 23:59:59,1.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:Remap,,1264276,2013/06/01 00:00:00,2013/06/30 23:59:59,3.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-In-Bytes,,913784,2013/06/01 00:00:00,2013/06/30 23:59:59,0.01660234,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cc2.8xlarge,RunInstances:S0006,1262257,2013/06/01 00:00:00,2013/06/30 23:59:59,545.0,USD,167.270000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRoute53,Amazon Route 53,Intra-AWS-DNS-Queries,,1015367,2013/06/01 00:00:00,2013/06/30 23:59:59,5157895.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.small,CreateDBInstance:0002,323649,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS2-AWS-In-Bytes,,913838,2013/06/01 00:00:00,2013/06/30 23:59:59,0.02052645,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier2,,1130981,2013/06/01 00:00:00,2013/06/30 23:59:59,54574203,USD,21.830000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.medium,CreateDBInstance:0002,1244247,2013/06/01 00:00:00,2013/06/30 23:59:59,3600.0,USD,990.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:MetricMonitorUsage,MetricStorage,1263940,2013/06/01 00:00:00,2013/06/30 23:59:59,29.69027815,USD,14.850000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,1262968,2013/06/01 00:00:00,2013/06/30 23:59:59,7357152.0,USD,73.570000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cr1.8xlarge,RunInstances:S0006,1265762,2013/06/01 00:00:00,2013/06/30 23:59:59,871.0,USD,299.250000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,382818,2013/06/01 00:00:00,2013/06/30 23:59:59,2160.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonSNS,Amazon Simple Notification Service,DeliveryAttempts-SMTP,,1016893,2013/06/01 00:00:00,2013/06/30 23:59:59,136.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,1263968,2013/06/01 00:00:00,2013/06/30 23:59:59,1000000.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,913883,2013/06/01 00:00:00,2013/06/30 23:59:59,0.01722452,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0001,1261275,2013/06/01 00:00:00,2013/06/30 20:00:00,529.0,USD,16.150000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRoute53,Amazon Route 53,DNS-Queries,,1015366,2013/06/01 00:00:00,2013/06/30 23:59:59,3472516.0,USD,1.740000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW2-AWS-In-Bytes,,913804,2013/06/01 00:00:00,2013/06/30 23:59:59,0.02412268,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients,Send,706182,2013/06/01 00:00:00,2013/06/30 23:59:59,178.0,USD,0.020000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,1131075,2013/06/01 00:00:00,2013/06/30 23:59:59,1024.0,USD,77.820000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients-EC2,Send,706181,2013/06/01 00:00:00,2013/06/30 23:59:59,507.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:c1.medium,RunInstances,1262170,2013/06/01 00:00:00,2013/06/30 23:59:59,1440.0,USD,208.800000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-DataTransfer-Out-Bytes,,1252664,2013/06/01 00:00:00,2013/06/30 23:59:59,435.36272118,USD,52.240000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier1,GET,1252676,2013/06/01 00:00:00,2013/06/30 23:59:59,13.0,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cc2.8xlarge,RunInstances:S0012,1264660,2013/06/01 01:00:00,2013/06/30 23:59:59,793.0,USD,226.570000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.medium,CreateDBInstance:0002,709951,2013/06/01 00:00:00,2013/06/30 23:59:59,2160.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0006,1263420,2013/06/01 00:00:00,2013/06/30 23:59:59,1913.0,USD,25.200000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW2-AWS-Out-Bytes,,913695,2013/06/01 00:00:00,2013/06/30 23:59:59,0.01335444,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-DataTransfer-Out-Bytes,,1252670,2013/06/01 00:00:00,2013/06/30 23:59:59,7.2292005,USD,1.810000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.large,RunInstances,1263732,2013/06/01 00:00:00,2013/06/30 23:59:59,1471.0,USD,353.040000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,1131037,2013/06/01 00:00:00,2013/06/30 23:59:59,21846.46084207,USD,1398.170000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,1262578,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,43.200000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,1131089,2013/06/01 00:00:00,2013/06/30 23:59:59,1024.0,USD,97.280000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRoute53,Amazon Route 53,HostedZone,,1015364,2013/06/01 00:00:00,2013/06/30 23:59:59,7.0,USD,3.500000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:ChargedBackupUsage,,1244753,2013/06/01 00:00:00,2013/06/30 23:59:59,17040.56864209,USD,1618.850000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,1044697,2013/06/01 00:00:00,2013/06/30 23:59:59,1440.0,USD,20.160000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,1263618,2013/06/01 00:00:00,2013/06/30 23:59:59,1846.08888909,USD,184.610000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-Requests-Tier1,GET,1252692,2013/06/01 00:00:00,2013/06/30 23:59:59,29.0,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,US-Requests-Tier2-HTTPS,,1252647,2013/06/01 00:00:00,2013/06/30 23:59:59,17513526,USD,17.510000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,1131046,2013/06/01 00:00:00,2013/06/30 23:59:59,50176.0,USD,4014.080000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,913877,2013/06/01 00:00:00,2013/06/30 23:59:59,0.01923777,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,913798,2013/06/01 00:00:00,2013/06/30 23:59:59,1.38522288,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:m1.large,RunInstances,1044682,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,40.320000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:AlarmMonitorUsage,,1262574,2013/06/01 00:00:00,2013/06/30 23:59:59,10.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.m1.small,CreateDBInstance:0002,323625,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,19.440000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier2-HTTPS,,1252666,2013/06/01 00:00:00,2013/06/30 23:59:59,923471.0,USD,1.150000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:cr1.8xlarge,RunInstances,1265732,2013/06/01 00:00:00,2013/06/30 23:59:59,374.0,USD,1309.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier1,GET,1252656,2013/06/01 00:00:00,2013/06/30 23:59:59,1.0,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,382817,2013/06/01 00:00:00,2013/06/30 23:59:59,2160.0,USD,10.800000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.m1.medium,CreateDBInstance:0002,709950,2013/06/01 00:00:00,2013/06/30 23:59:59,1440.0,USD,158.400000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,LoadBalancerUsage,LoadBalancing,1262156,2013/06/01 00:00:00,2013/06/30 23:59:59,2880.0,USD,72.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cr1.8xlarge,RunInstances:S0012,1262922,2013/06/01 06:00:00,2013/06/30 23:59:59,507.0,USD,175.890000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier2-HTTPS,,1252649,2013/06/01 00:00:00,2013/06/30 23:59:59,1006755.0,USD,1.310000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-DataTransfer-Out-Bytes,,1252665,2013/06/01 00:00:00,2013/06/30 23:59:59,31.36611478,USD,5.960000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:AlarmMonitorUsage,,1265309,2013/06/01 00:00:00,2013/06/30 23:59:59,3.9999968,USD,0.400000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-In-Bytes,,913888,2013/06/01 00:00:00,2013/06/30 23:59:59,0.02381267,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,913851,2013/06/01 00:00:00,2013/06/30 23:59:59,0.00718255,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,InstanceUsage:db.m1.large,CreateDBInstance:0002,1244680,2013/06/01 00:00:00,2013/06/30 23:59:59,121.0,USD,38.720000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-DataTransfer-Out-Bytes,,1252662,2013/06/01 00:00:00,2013/06/30 23:59:59,31.01458436,USD,5.890000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0012,1261243,2013/06/01 04:00:00,2013/06/30 23:59:59,975.0,USD,17.660000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:Multi-AZ-StorageUsage,CreateDBInstance,1245074,2013/06/01 00:00:00,2013/06/30 23:59:59,5415.5555564,USD,1083.110000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:IdleAddress,,1261617,2013/06/01 00:00:00,2013/06/30 23:59:59,55.0,USD,0.280000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonElastiCache,Amazon ElastiCache,HeavyUsage:cache.m1.large,CreateCacheCluster:0001,412627,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,59.040000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:cc2.8xlarge,RunInstances,1262115,2013/06/01 00:00:00,2013/06/30 23:59:59,672.0,USD,1612.800000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-Out-Bytes,,913697,2013/06/01 00:00:00,2013/06/30 23:59:59,0.00641784,USD,0.010000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.medium,CreateDBInstance:0002,709951,2013/06/01 00:00:00,2013/06/30 23:59:59,1440.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageIOUsage,,1244755,2013/06/01 00:00:00,2013/06/30 23:59:59,9191111819,USD,919.110000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonSNS,Amazon Simple Notification Service,Requests-Tier1,,1016922,2013/06/01 00:00:00,2013/06/30 23:59:59,4502.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:cr1.8xlarge,RunInstances:S0007,1265653,2013/06/01 01:00:00,2013/06/30 23:59:59,761.0,USD,263.120000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.large,RunInstances,1044684,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0001,1265113,2013/06/01 07:00:00,2013/06/30 23:59:59,1100.0,USD,15.120000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0007,1265596,2013/06/01 00:00:00,2013/06/30 23:59:59,1019.0,USD,13.610000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZHeavyUsage:db.m1.small,CreateDBInstance:0002,323650,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,38.880000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,1044698,2013/06/01 00:00:00,2013/06/30 23:59:59,2160.0,USD,0.000000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,,1130925,2013/06/01 00:00:00,2013/06/30 23:59:59,5.126707E+7,USD,256.340000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,1265455,2013/06/01 00:00:00,2013/06/30 23:59:59,5799.0,USD,695.880000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m2.xlarge,CreateDBInstance:0002,1245023,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,680.400000
2013/06/01 00:00:00,2013/06/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-Out-Bytes,,913727,2013/06/01 00:00:00,2013/06/30 23:59:59,3.88332406,USD,0.080000
2013/06/01 00:00:00,2013/06/30 23:59:59,AmazonElastiCache,Amazon ElastiCache,HeavyUsage:cache.m1.small,CreateCacheCluster:0001,412622,2013/06/01 00:00:00,2013/06/30 23:59:59,720.0,USD,15.120000
