BillingPeriodStartDate,BillingPeriodEndDate,ProductCode,ProductName,UsageType,Operation,AvailabilityZone,RateId,UsageStartDate,UsageEndDate,UsageQuantity,CurrencyCode,TotalCost,user:billing
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0006,,1164748,2013/04/01 00:00:00,2013/04/30 00:00:00,34.00000000,USD,0.451586,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0006,,1164748,2013/04/01 00:00:00,2013/04/30 00:00:00,1158.00000000,USD,15.380501,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0006,,1164748,2013/04/01 00:00:00,2013/04/30 00:00:00,365.00000000,USD,4.847913,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,,1166198,2013/04/01 00:00:00,2013/04/30 23:59:59,946.96667364,USD,94.696668,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,,1166198,2013/04/01 00:00:00,2013/04/30 23:59:59,252.33332589,USD,25.233333,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.xlarge,CreateDBInstance:0002,us-east-1,979393,2013/04/01 00:00:00,2013/04/30 23:59:59,720.00000000,USD,893.520000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZHeavyUsage:db.m1.small,CreateDBInstance:0002,,323650,2013/04/01 00:00:00,2013/04/30 23:59:59,720.00000000,USD,38.880000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-Out-Bytes,,,913727,2013/04/01 00:00:00,2013/04/30 23:59:59,4.49865763,USD,0.089973,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-Out-Bytes,,us-east-1a,913727,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000812,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-Out-Bytes,,us-east-1d,913727,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00003489,USD,0.000001,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-Out-Bytes,,us-east-1d,913727,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000930,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,,913846,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00228025,USD,0.000273,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.m1.medium,CreateDBInstance:0002,,709950,2013/04/02 22:39:25,2013/04/30 23:59:59,1346.68611100,USD,148.135472,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.m1.medium,CreateDBInstance:0002,,709950,2013/04/02 22:39:25,2013/04/30 23:59:59,2020.02916700,USD,222.203208,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-DataTransfer-Out-Bytes,,,575517,2013/04/01 00:00:00,2013/04/30 23:59:59,27.50826215,USD,5.529161,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-In-Bytes,,,913676,2013/04/01 00:00:00,2013/04/30 23:59:59,0.05581352,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0012,,1164584,2013/04/01 00:00:00,2013/04/30 23:59:59,48.00000000,USD,0.632129,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0012,,1164584,2013/04/01 00:00:00,2013/04/30 23:59:59,1186.00000000,USD,15.618861,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0012,,1164584,2013/04/01 00:00:00,2013/04/30 23:59:59,313.00000000,USD,4.122010,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier2-HTTPS,,,575504,2013/04/01 00:00:00,2013/04/30 23:59:59,1081760.00000000,USD,1.352200,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances:0002,us-east-1a,382410,2013/04/01 00:00:00,2013/04/30 23:59:59,720.00000000,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000204,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000303,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000687,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000170,USD,0.000000,thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001413,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000136,USD,0.000000,endpoints
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001118,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001387,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000949,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001190,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000267,USD,0.000000,spot-thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000100,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00002504,USD,0.000001,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000577,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000475,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00003955,USD,0.000001,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000574,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000507,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,scheduler-notification-system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,worker-notification-system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000136,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000438,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000204,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000335,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,6.6E-7,USD,0.000000,scheduler-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1a,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000880,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1c,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000950,USD,0.000000,worker-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,demand-thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1b,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000949,USD,0.000000,worker-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.03376988,USD,0.000676,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00046513,USD,0.000009,worker-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,,us-east-1d,913832,2013/04/01 00:00:00,2013/04/30 23:59:59,3.0E-7,USD,0.000000,scheduler-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1c,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,0.16695096,USD,0.004183,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1d,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,0.33390192,USD,0.008367,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1d,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,120.20469083,USD,3.012026,system
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1a,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,0.16695096,USD,0.004183,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1b,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,0.16695096,USD,0.004183,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1a,382362,2013/04/12 03:33:07,2013/04/16 21:22:20,661.96055437,USD,16.587058,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1c,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,0.83304904,USD,0.008699,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1d,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,1.66609808,USD,0.017399,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1d,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,599.79530917,USD,6.263539,system
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1a,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,0.83304904,USD,0.008699,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1b,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,0.83304904,USD,0.008699,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,us-east-1a,1044698,2013/04/01 00:00:00,2013/04/30 23:59:59,3303.03944563,USD,34.492964,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:m1.large,RunInstances,,1044682,2013/04/18 20:02:59,2013/04/30 23:59:59,291.95027800,USD,16.349216,
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:m1.large,RunInstances,,1044683,2013/04/12 03:33:06,2013/04/30 23:59:59,452.44833300,USD,25.337107,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,us-east-1c,913744,2013/04/01 00:00:00,2013/04/30 23:59:59,4E-8,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,us-east-1a,913744,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00032568,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,us-east-1b,913744,2013/04/01 00:00:00,2013/04/30 23:59:59,4E-8,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,us-east-1d,913744,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00129527,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-CloudFront-In-Bytes,,us-east-1d,913744,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00043492,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,,382817,2013/04/01 00:00:00,2013/04/30 23:59:59,2160.00000000,USD,10.800000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000204,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000303,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000637,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000170,USD,0.000000,thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001419,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000136,USD,0.000000,endpoints
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001118,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001387,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000949,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001187,USD,0.000000,worker-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000267,USD,0.000000,spot-thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000100,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000576,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000577,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000475,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,6.7E-7,USD,0.000000,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000574,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000507,USD,0.000000,worker-download
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,scheduler-notification-system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,worker-notification-system
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000136,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,worker-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-user
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000438,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000204,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000335,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,6.6E-7,USD,0.000000,scheduler-export
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1a,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000880,USD,0.000000,worker-update
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,3.4E-7,USD,0.000000,scheduler-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1c,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000950,USD,0.000000,worker-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,6.8E-7,USD,0.000000,demand-thumbnailers
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1b,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00000949,USD,0.000000,worker-process
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00082218,USD,0.000017,
2013/04/01 00:00:00,2013/04/30 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,,us-east-1d,913851,2013/04/01 00:00:00,2013/04/30 23:59:59,0.00001222,USD,0.000000,worker-process
